sample_id,macrocategory,category,type,subtype,fermented/non-fermented,country,cluster_div,unknown_per
ERS3466724,food,dairy,cheese,blue_cheese,F,IRL,2542,0.876081825
ERS3466773,food,dairy,cheese,brie,F,IRL,2338,0.685628743
G3,food,dairy,kefir,milk_kefir,F,CAN,490,0.56122449
N9,food,dairy,kefir,milk_kefir,F,IRL,910,0.682417582
V8,food,dairy,kefir,milk_kefir,F,DEU,1656,0.717995169
ERS2032113,food,dairy,cheese,cheddar,F,IRL,1361,0.63041881
DF_113,food,dairy,cheese,fiore_sardo,F,ITA,2055,0.725547445
DF_123,food,dairy,cheese,pecorino,F,ITA,2098,0.66491897
P2155_73322,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,1822,0.836992316
DC18-04-BR,food,dairy,cheese,fresh_cheese_b_rind,F,AUT,633,0.589257504
TGS01-24,food,dairy,cheese,cheese_2_before_ripening;core,F,IRL,1283,0.765393609
TGS03-24,food,dairy,cheese,cheese_2_before_ripening;core,F,IRL,2307,0.920676203
TGS08-30,food,dairy,cheese,cheese_2_after_ripening;rind,F,IRL,4104,0.860867446
TGS10-24,food,dairy,cheese,cheese_2_before_ripening;core,F,IRL,871,0.611940299
TGS13-21,food,dairy,whey,whey,F,IRL,1392,0.588362069
SRS2870580,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,526,0.572243346
Q6,food,dairy,kefir,milk_kefir,F,AUS,659,0.558421851
R6,food,dairy,kefir,milk_kefir,F,ESP,475,0.553684211
R8,food,dairy,kefir,milk_kefir,F,ESP,1173,0.756180733
W4,food,dairy,kefir,milk_kefir,F,DEU,1068,0.605805243
W9,food,dairy,kefir,milk_kefir,F,IRL,1371,0.758570387
Q01-23,food,dairy,cheese,cheese_1_before_ripening;core,F,ESP,2427,0.726411207
Q05-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,1112,0.570143885
DF_38,food,dairy,cheese,pecorino_sardo,F,ITA,1036,0.695945946
ERS2061102,food,dairy,cheese,maasdam,F,FIN,1445,0.725951557
P2515,food,dairy,cheese,cheese_2_after_ripening;interior,F,ESP,1090,0.713761468
P2573,food,dairy,whey,whey,F,ESP,1018,0.605108055
TGS03-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,2671,0.8839386
TGS06-30,food,dairy,cheese,cheese_2_after_ripening;rind,F,IRL,1311,0.816170862
T-25,food,dairy,cheese,cheese_rind_1_t0,F,ITA,959,0.58915537
T-25.1,food,dairy,cheese,cheese_rind_1_t15,F,ITA,412,0.621359223
T-26,food,dairy,cheese,cheese_rind_2_t0,F,ITA,1010,0.626732673
V-23,food,dairy,cheese,cheese_core_1_t0,F,ITA,4058,0.770823066
ERS3466775,food,dairy,cheese,smoked_cheese,F,IRL,1104,0.571557971
k10,food,dairy,kefir,milk_kefir,F,IRL,950,0.628421053
S4,food,dairy,kefir,milk_kefir,F,IRL,1258,0.678855326
ERS2032093,food,dairy,cheese,cheddar,F,IRL,1551,0.628626692
ERS2061100,food,dairy,cheese,maasdam,F,FIN,1623,0.724584104
TGS13-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,IRL,553,0.537070524
FF007_71775,food,dairy,cheese,formaggio_di_fossa_di_sogliano,F,ITA,1380,0.695652174
SRS2870583,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,564,0.622340426
SRS2870601,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,647,0.557959815
ERS3466785,food,dairy,cheese,tomme,F,IRL,639,0.546165884
A10,food,dairy,kefir,milk_kefir,F,IRL,743,0.609690444
W2,food,dairy,kefir,milk_kefir,F,DEU,1145,0.68209607
W3,food,dairy,kefir,milk_kefir,F,DEU,1136,0.61443662
Q05-30,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,1648,0.583131068
SRS1779554,food,fermented_meat,meat,felino-type_sausages,F,ITA,778,0.642673522
P2193_73323,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,990,0.721212121
P2216_73323,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,443,0.607223476
P2579,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,3838,0.826993226
TGS12-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,663,0.561085973
TGS15-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,2506,0.824421389
SRS2870585,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,431,0.559164733
M9,food,dairy,kefir,milk_kefir,F,IND,458,0.561135371
N8,food,dairy,kefir,milk_kefir,F,IRL,1026,0.670565302
ERS2032109,food,dairy,cheese,cheddar,F,IRL,1926,0.625129803
P2481,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,1631,0.691600245
P2521,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,900,0.701111111
H-27,food,dairy,cheese,cheese_core_1_t120,F,ITA,1449,0.666666667
M3,food,dairy,kefir,milk_kefir,F,TWN,557,0.626570916
Q8,food,dairy,kefir,milk_kefir,F,AUS,654,0.556574924
NM17-1,food,dairy,koumiss,,F,CHN,1154,0.819757366
Q05-28,food,dairy,cheese,cheese_2_after_ripening;core,F,ESP,2494,0.700481155
ERS2032090,food,dairy,cheese,cheddar,F,IRL,1721,0.623474724
ERS2032104,food,dairy,cheese,cheddar,F,IRL,5517,0.764545949
ERS2032107,food,dairy,cheese,cheddar,F,IRL,5359,0.808732973
P2566,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,6017,0.804387569
TGS06-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,982,0.753564155
B10,food,dairy,kefir,milk_kefir,F,IRL,736,0.610054348
C3,food,dairy,kefir,milk_kefir,F,ALA,1207,0.63960232
J12,food,dairy,kefir,milk_kefir,F,IRL,1158,0.650259067
J4,food,dairy,kefir,milk_kefir,F,TWN,1197,0.731829574
J6,food,dairy,kefir,milk_kefir,F,GBR,632,0.568037975
L6,food,dairy,kefir,milk_kefir,F,TWN,1531,0.666884389
M4,food,dairy,kefir,milk_kefir,F,TWN,999,0.613613614
S12,food,dairy,kefir,milk_kefir,F,ZAF,2331,0.749463749
ERS2032111,food,dairy,cheese,cheddar,F,IRL,4645,0.751776103
ERS2061098,food,dairy,cheese,maasdam,F,FIN,1517,0.719182597
P2198_73323,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,1084,0.696494465
P2569,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,3360,0.823809524
P2634,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,4291,0.841761827
TGS04-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,IRL,2007,0.846038864
ERS3466768,food,dairy,cheese,cheddar,F,IRL,673,0.560178306
G4,food,dairy,kefir,milk_kefir,F,CAN,1000,0.626
I12,food,dairy,kefir,milk_kefir,F,BGR,1342,0.58271237
P11,food,dairy,kefir,milk_kefir,F,BGR,2191,0.747147421
ERS2032115,food,dairy,cheese,cheddar,F,IRL,2730,0.708058608
ERS2061099,food,dairy,cheese,maasdam,F,FIN,1192,0.683724832
P2_200_75211,food,dairy,cheese,cheese_2_after_ripening;interior,F,ESP,918,0.666666667
P2557,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,2169,0.736745044
DC18-04-AC,food,dairy,cheese,fresh_cheese_a_core,F,AUT,670,0.610447761
AS112_71775,food,dairy,cheese,asiago,F,ITA,2219,0.734114466
AS207_73417,food,dairy,cheese,asiago,F,ITA,2173,0.70823746
SRS2870575,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,473,0.5602537
ERS3466729,food,dairy,cheese,tomme,F,IRL,1067,0.721649485
C4,food,dairy,kefir,milk_kefir,F,ALA,1755,0.737321937
D9,food,dairy,kefir,milk_kefir,F,DNK,2309,0.648332612
I9,food,dairy,kefir,milk_kefir,F,NZL,1786,0.77043673
L9,food,dairy,kefir,milk_kefir,F,TWN,2644,0.746217852
P6,food,dairy,kefir,milk_kefir,F,HRV,1057,0.674550615
ERS2032091,food,dairy,cheese,cheddar,F,IRL,1837,0.620032662
ERS2032099,food,dairy,cheese,cheddar,F,IRL,1812,0.584988962
SRS1779550,food,fermented_meat,meat,felino-type_sausages,F,ITA,1379,0.599709935
P2244_73323,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,6632,0.844541616
DC18-04-AR,food,dairy,cheese,fresh_cheese_a_rind,F,AUT,473,0.566596195
TGS01-21,food,dairy,whey,whey,F,IRL,749,0.730307076
TGS07-21,food,dairy,whey,whey,F,IRL,1502,0.622503329
TGS09-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,354,0.593220339
H-26,food,dairy,cheese,cheese_rind_2_t0,F,ITA,1056,0.595643939
H-29,food,dairy,cheese,cheese_rind_1_t120,F,ITA,5109,0.877862595
ERS3466738,food,dairy,cheese,mild,F,IRL,800,0.6425
C5,food,dairy,kefir,milk_kefir,F,ALA,2288,0.791958042
k11,food,dairy,kefir,milk_kefir,F,IRL,1166,0.650943396
Q7,food,dairy,kefir,milk_kefir,F,AUS,658,0.55775076
R10,food,dairy,kefir,milk_kefir,F,SWE,1113,0.733153639
ERS2032102,food,dairy,cheese,cheddar,F,IRL,3706,0.709929843
ERS2032120,food,dairy,cheese,cheddar,F,IRL,4639,0.758568657
ERS2032124,food,dairy,cheese,cheddar,F,IRL,3952,0.767459514
ERS2061101,food,dairy,cheese,maasdam,F,FIN,1074,0.665735568
SRS2706106,food,fermented_fruits_and_vegetables,sauerkraut,,F,USA,1667,0.694661068
P2230_73323,food,dairy,cheese,cheese_2_after_ripening;interior,F,ESP,1013,0.544916091
P2511,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,968,0.680785124
P2533,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,993,0.737160121
TGS06-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,1066,0.748592871
TGS06-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,IRL,1835,0.815258856
TGS08-24,food,dairy,cheese,cheese_2_before_ripening;core,F,IRL,1350,0.778518519
SRS2870571,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,1409,0.333569908
H1,food,dairy,kefir,milk_kefir,F,IRL,1218,0.747126437
I4,food,dairy,kefir,milk_kefir,F,TWN,2539,0.749901536
ERS2032095,food,dairy,cheese,cheddar,F,IRL,1708,0.582552693
ERS2032117,food,dairy,cheese,cheddar,F,IRL,1290,0.617829457
DF_40,food,dairy,cheese,asiago,F,ITA,1343,0.676842889
P2229_73323,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,2749,0.795562023
P2576,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,4862,0.829288359
RC17-04-BC,food,dairy,cheese,fresh_cheese_b_core,F,AUT,544,0.698529412
SRS6525480,food,dairy,yogurt,,F,ITA,1573,0.584869676
B1,food,dairy,kefir,milk_kefir,F,IRL,1665,0.751351351
H5,food,dairy,kefir,milk_kefir,F,GRC,661,0.591527988
I11,food,dairy,kefir,milk_kefir,F,BGR,655,0.558778626
I8,food,dairy,kefir,milk_kefir,F,NZL,2011,0.762804575
L1,food,dairy,kefir,milk_kefir,F,IRL,1607,0.6565028
Q07-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,1241,0.60918614
DF_6,food,dairy,cheese,caciocavallo_silano,F,ITA,2160,0.731481481
ERS2061097,food,dairy,cheese,maasdam,F,FIN,1029,0.597667638
P2635,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,4511,0.823099091
H-23,food,dairy,cheese,cheese_core_1_t0,F,ITA,981,0.607543323
ERS2068299,food,fermented_beverages,coffee,coffee_arabica,F,ECU,713,0.55259467
J3,food,dairy,kefir,milk_kefir,F,TWN,1693,0.732427643
J5,food,dairy,kefir,milk_kefir,F,TWN,1219,0.799835931
Q1,food,dairy,kefir,milk_kefir,F,BGR,2101,0.742027606
W5,food,dairy,kefir,milk_kefir,F,DEU,1093,0.680695334
Q01-21,food,dairy,whey,whey,F,ESP,1201,0.607826811
ERS2032116,food,dairy,cheese,cheddar,F,IRL,4607,0.711743
CSB729,food,dairy,cheese,cheese_rind,F,USA,4668,0.822836332
P2152_73322,food,dairy,whey,whey,F,ESP,1094,0.774223035
P2162_73322,food,dairy,whey,whey,F,ESP,762,0.6167979
P2196_73323,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,1342,0.666915052
P2512,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,1612,0.687965261
P2517,food,dairy,whey,whey,F,ESP,3321,0.822342668
P2531,food,dairy,cheese,cheese_2_before_ripening;interior,F,ESP,1064,0.740601504
TGS08-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,IRL,1214,0.756177924
TGS15-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,340,0.558823529
ERS3466776,food,dairy,cheese,tomme,F,IRL,5826,0.841228974
M1,food,dairy,kefir,milk_kefir,F,IRL,1168,0.654109589
M2,food,dairy,kefir,milk_kefir,F,TWN,1012,0.600790514
N7,food,dairy,kefir,milk_kefir,F,IRL,869,0.69735328
926_Bonne_Buche,food,dairy,cheese,bonne_bouche,F,USA,468,0.653846154
E4,food,dairy,kefir,milk_kefir,F,GBR,999,0.611611612
O8,food,dairy,kefir,milk_kefir,F,RUS,1355,0.717343173
TGS07-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,IRL,624,0.642628205
DF_23,food,dairy,cheese,pecorino_sardo,F,ITA,1571,0.668364099
TGS10-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,1850,0.678378378
O-24,food,dairy,cheese,cheese_core_2_t0,F,ITA,1380,0.597826087
I-27,food,dairy,cheese,cheese_core_1_t180,F,ITA,1441,0.605135323
F12,food,dairy,kefir,milk_kefir,F,GBR,1922,0.619667014
E5,food,dairy,kefir,milk_kefir,F,GBR,1036,0.628378378
G1,food,dairy,kefir,milk_kefir,F,GBR,964,0.640041494
Q03-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,1080,0.6
S2,food,dairy,kefir,milk_kefir,F,IRL,1049,0.667302193
PR006_71775,food,dairy,cheese,pecorino_romano,F,ITA,1566,0.740102171
O-24.1,food,dairy,cheese,cheese_core_2_t30,F,ITA,909,0.596259626
SRS2706109,food,fermented_fruits_and_vegetables,sauerkraut,,F,USA,1025,0.697560976
AF34,food,dairy,nono,milk,F,NGA,2675,0.531962617
AF66,food,fermented_grains_legumes_and_seeds,obiolor,fermented_malted_millet_and_sorghum,F,NGA,3230,0.731888545
B2,food,dairy,kefir,milk_kefir,F,BEL,1415,0.575265018
SRS6115053,food,fermented_grains_legumes_and_seeds,soybean,tempeh,F,IDN,3292,0.558930741
N5,food,dairy,kefir,milk_kefir,F,GBR,1061,0.63336475
S5,food,dairy,kefir,milk_kefir,F,IRL,1232,0.684253247
Q03-24,food,dairy,cheese,cheese_2_before_ripening;core,F,ESP,1088,0.612132353
ERS3967736,food,fermented_fruits_and_vegetables,okra,okra_in_2percent_brine,F,IRL,1725,0.666086957
F7,food,dairy,kefir,milk_kefir,F,GBR,733,0.615279673
TGS07-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,436,0.614678899
N3,food,dairy,kefir,milk_kefir,F,GBR,701,0.590584879
F4,food,dairy,kefir,milk_kefir,F,GBR,1295,0.608494208
O-28,food,dairy,cheese,cheese_core_2_t60,F,ITA,1671,0.678037104
F5,food,dairy,kefir,milk_kefir,F,GBR,1516,0.67414248
O-23,food,dairy,cheese,cheese_core_1_t0,F,ITA,1263,0.5898654
F11,food,dairy,kefir,milk_kefir,F,GBR,1815,0.611570248
E3,food,dairy,kefir,milk_kefir,F,GBR,990,0.613131313
O6,food,dairy,kefir,milk_kefir,F,RUS,1246,0.656500803
Q02-21,food,dairy,whey,whey,F,ESP,1770,0.724293785
TGS11-30,food,dairy,cheese,cheese_2_after_ripening;rind,F,IRL,3687,0.786276105
C1,food,dairy,kefir,milk_kefir,F,IRL,866,0.650115473
D1,food,dairy,kefir,milk_kefir,F,GBR,1319,0.837755876
E8,food,dairy,kefir,milk_kefir,F,GBR,933,0.638799571
Q10,food,dairy,kefir,milk_kefir,F,IRL,1406,0.708392603
P2590,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,2050,0.72097561
TGS13-24,food,dairy,cheese,cheese_2_before_ripening;core,F,IRL,507,0.542406312
G11,food,dairy,kefir,milk_kefir,F,IRL,1324,0.705438066
P4,food,dairy,kefir,milk_kefir,F,DEU,2013,0.842026826
ERS3466754,food,dairy,cheese,cheddar,F,IRL,951,0.647739222
ERS3466782,food,dairy,cheese,fresh_cheese,F,IRL,1156,0.746539792
B7,food,dairy,kefir,milk_kefir,F,GRC,1007,0.622641509
F3,food,dairy,kefir,milk_kefir,F,GBR,468,0.606837607
N4,food,dairy,kefir,milk_kefir,F,GBR,2021,0.633844631
Q12,food,dairy,kefir,milk_kefir,F,IRL,857,0.609101517
U-2-8,food,dairy,kefir,milk_kefir,F,GRC,1161,0.698535745
P2168_73322,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,905,0.584530387
P2554,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,4485,0.832329989
SRS2870577,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,430,0.569767442
M11,food,dairy,kefir,milk_kefir,F,AUS,400,0.5525
AF72,food,fermented_grains_legumes_and_seeds,agadagidi,ripe_plantain,F,NGA,1434,0.671548117
SRS2870589,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,322,0.531055901
D2,food,dairy,kefir,milk_kefir,F,ISR,1557,0.722543353
380_Stawley,food,dairy,cheese,stawley,F,GBR,1292,0.736842105
Q03-23,food,dairy,cheese,cheese_1_before_ripening;core,F,ESP,1154,0.634315425
ERS3967725,food,dairy,kefir,raw_milk_kefir,F,IRL,532,0.616541353
E11,food,dairy,kefir,milk_kefir,F,GBR,1438,0.600139082
E7,food,dairy,kefir,milk_kefir,F,GBR,987,0.629179331
O1,food,dairy,kefir,milk_kefir,F,IND,994,0.642857143
TGS11-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,IRL,788,0.579949239
G6,food,dairy,kefir,milk_kefir,F,PRT,970,0.792783505
k7,food,dairy,kefir,milk_kefir,F,USA,292,0.565068493
O3,food,dairy,kefir,milk_kefir,F,FRA,1816,0.761013216
ERS1739835,food,dairy,nunu,,F,GHA,1140,0.584210526
A6,food,dairy,kefir,milk_kefir,F,CHN,1556,0.705012853
D5,food,dairy,kefir,milk_kefir,F,ISR,1157,0.742437338
ERS2032092,food,dairy,cheese,cheddar,F,IRL,1931,0.584671155
P2177_73322,food,dairy,cheese,cheese_1_after_ripening;rind,F,ESP,1689,0.668442866
TGS07-30,food,dairy,cheese,cheese_2_after_ripening;rind,F,IRL,358,0.586592179
ERS3466718,food,dairy,cheese,edam,F,IRL,1028,0.694552529
D4,food,dairy,kefir,milk_kefir,F,ISR,1094,0.78702011
E6,food,dairy,kefir,milk_kefir,F,GBR,825,0.652121212
P2571,food,dairy,cheese,cheese_2_after_ripening;interior,F,ESP,3288,0.83850365
TGS06-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,IRL,1243,0.828640386
C11,food,dairy,kefir,milk_kefir,F,GBR,460,0.589130435
O5,food,dairy,kefir,milk_kefir,F,FRA,2257,0.748781568
P2589,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,2479,0.676079064
TGS09-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,916,0.590611354
3m-1_S2,food,dairy,cheese,dutch-type_cheese,F,NOR,577,0.601386482
C8,food,dairy,kefir,milk_kefir,F,ITA,1394,0.783357245
P2163_73322,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,486,0.582304527
P2169_73322,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,473,0.589852008
SRS2870576,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,344,0.561046512
ERS3466745,food,dairy,cheese,blue_cheese,F,IRL,844,0.636255924
D11,food,dairy,kefir,milk_kefir,F,TUN,310,0.580645161
O9,food,dairy,kefir,milk_kefir,F,RUS,1016,0.723425197
P5,food,dairy,kefir,milk_kefir,F,DEU,2491,0.778000803
P2540,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,843,0.596678529
P2574,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,5609,0.819040827
TGS03-26,food,dairy,cheese,cheese_2_before_ripening;rind,F,IRL,3976,0.886317907
TGS15-21,food,dairy,whey,whey,F,IRL,624,0.610576923
24h-3_S5,food,dairy,cheese,dutch-type_cheese,F,NOR,549,0.566484517
TGS12-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,IRL,504,0.587301587
SRS2870573,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,371,0.652291105
R3,food,dairy,kefir,milk_kefir,F,GBR,1452,0.755509642
U-2-9,food,dairy,kefir,milk_kefir,F,GRC,933,0.649517685
ERS3967719,food,dairy,agousha,,F,RUS,1219,0.677604594
P2539,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,740,0.610810811
F1,food,dairy,kefir,milk_kefir,F,GBR,1964,0.715376782
k8,food,dairy,kefir,milk_kefir,F,USA,758,0.626649077
U-2-7,food,dairy,kefir,milk_kefir,F,GRC,662,0.584592145
P2564,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,4208,0.792062738
PA012_73417,food,dairy,cheese,parmigiano_reggiano,F,ITA,3220,0.730434783
E10,food,dairy,kefir,milk_kefir,F,GBR,863,0.626882966
C10,food,dairy,kefir,milk_kefir,F,GBR,373,0.587131367
H8,food,dairy,kefir,milk_kefir,F,IRL,618,0.603559871
TGS11-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,298,0.617449664
SRS2870586,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,304,0.542763158
ERS3466753,food,dairy,cheese,brie,F,IRL,516,0.59496124
ERS3466784,food,dairy,cheese,fresh_cheese,F,IRL,1142,0.752189142
J11,food,dairy,kefir,milk_kefir,F,IRL,686,0.631195335
R7,food,dairy,kefir,milk_kefir,F,ESP,418,0.552631579
TGS03-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,2344,0.914249147
24h-4_S7,food,dairy,cheese,dutch-type_cheese,F,NOR,574,0.574912892
O4,food,dairy,kefir,milk_kefir,F,FRA,2229,0.797218484
TGS04-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,IRL,9366,0.880845612
TGS12-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,544,0.612132353
TGS13-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,432,0.546296296
SRS2870572,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,334,0.637724551
I1,food,dairy,kefir,milk_kefir,F,TWN,1798,0.795328142
T3,food,dairy,kefir,milk_kefir,F,IRL,2486,0.796057924
U-2-10,food,dairy,kefir,milk_kefir,F,GRC,683,0.585651537
SRS2870584,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,326,0.558282209
A9,food,dairy,kefir,milk_kefir,F,CHN,829,0.705669481
D12,food,dairy,kefir,milk_kefir,F,TUN,880,0.765909091
k6,food,dairy,kefir,milk_kefir,F,USA,969,0.622291022
TGS07-25,food,dairy,cheese,cheese_1_before_ripening;rind,F,IRL,2661,0.795941375
3m-3_S6,food,dairy,cheese,dutch-type_cheese,F,NOR,960,0.691666667
k9,food,dairy,kefir,milk_kefir,F,USA,1938,0.798245614
P2145_73322,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,1551,0.702772405
E12,food,dairy,kefir,milk_kefir,F,GBR,2312,0.698529412
I10,food,dairy,kefir,milk_kefir,F,BGR,1161,0.604651163
P2213_73323,food,dairy,cheese,cheese_1_before_ripening;rind,F,ESP,324,0.577160494
P2503,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,969,0.620227038
TGS14-29,food,dairy,cheese,cheese_1_after_ripening;rind,F,IRL,3023,0.756202448
H6,food,dairy,kefir,milk_kefir,F,IRL,631,0.605388273
P2142_73322,food,dairy,whey,whey,F,ESP,1215,0.647736626
P2178_73322,food,dairy,cheese,cheese_1_after_ripening;interior,F,ESP,422,0.587677725
SRS2870574,food,dairy,cheese,cheddar_cheese_spiked_with_ecoli,F,USA,369,0.62601626
1m-3_S11,food,dairy,cheese,dutch-type_cheese,F,NOR,571,0.570928196
ERS3466723,food,dairy,cheese,blue_cheese,F,IRL,2804,0.833808845
B4,food,dairy,kefir,milk_kefir,F,BEL,1911,0.614861329
H12,food,dairy,kefir,milk_kefir,F,TWN,2157,0.737598516
O2,food,dairy,kefir,milk_kefir,F,FRA,961,0.627471384
W8,food,dairy,kefir,milk_kefir,F,IRL,989,0.635995956
DF_41,food,dairy,cheese,pecorino_di_venosa,F,ITA,4117,0.752246782
ERS3967700,food,dairy,kefir,milk_kefir,F,GBR,1633,0.750153092
TGS09-28,food,dairy,cheese,cheese_2_after_ripening;core,F,IRL,486,0.580246914
TGS11-27,food,dairy,cheese,cheese_1_after_ripening;core,F,IRL,855,0.58128655
TGS12-23,food,dairy,cheese,cheese_1_before_ripening;core,F,IRL,448,0.584821429
C9,food,dairy,kefir,milk_kefir,F,ITA,797,0.617314931
D10,food,dairy,kefir,milk_kefir,F,TUN,336,0.571428571
P2164_73322,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,821,0.577344702
B9,food,dairy,kefir,milk_kefir,F,GRC,2010,0.753731343
L5,food,dairy,kefir,milk_kefir,F,GBR,1191,0.636439966
R11,food,dairy,kefir,milk_kefir,F,SWE,393,0.577608142
R5,food,dairy,kefir,milk_kefir,F,GBR,1840,0.815217391
24h-1_S1,food,dairy,cheese,dutch-type_cheese,F,NOR,558,0.593189964
H9,food,dairy,kefir,milk_kefir,F,IRL,965,0.65492228
P2175_73322,food,dairy,cheese,cheese_2_before_ripening;rind,F,ESP,903,0.620155039
P2509,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,898,0.710467706
DF_9,food,dairy,cheese,mozzarella_di_bufala,F,ITA,556,0.566546763
ERS3466734,food,dairy,cheese,cheddar,F,IRL,626,0.552715655
E9,food,dairy,kefir,milk_kefir,F,GBR,1064,0.630639098
H11,food,dairy,kefir,milk_kefir,F,TWN,1685,0.727596439
R2,food,dairy,kefir,milk_kefir,F,GBR,933,0.651661308
AS211_71775,food,dairy,cheese,asiago,F,ITA,1933,0.789963787
1m-2_S10,food,dairy,cheese,dutch-type_cheese,F,NOR,583,0.586620926
B11,food,dairy,kefir,milk_kefir,F,IRL,305,0.580327869
E1,food,dairy,kefir,milk_kefir,F,TUN,649,0.587057011
P2174_73322,food,dairy,cheese,cheese_1_before_ripening;interior,F,ESP,838,0.590692124
P2179_73322,food,dairy,cheese,cheese_2_after_ripening;rind,F,ESP,755,0.647682119
H7,food,dairy,kefir,milk_kefir,F,IRL,420,0.585714286
3m-2_S4,food,dairy,cheese,dutch-type_cheese,F,NOR,571,0.576182137
KM-1G,food,dairy,cheese,ripened_cheese_c1_rind,F,AUT,8680,0.953341014
KM-1D,food,dairy,cheese,ripened_cheese_d1_rind,F,AUT,11389,0.96092721
KM-2D,food,dairy,cheese,ripened_cheese_d2_rind,F,AUT,10512,0.950722983
VB-05-BG,food,dairy,cheese,ripened_cheese_c1_rind,F,AUT,9467,0.950776381
VB10-29,food,dairy,cheese,ripened_cheese_a_rind,F,AUT,10958,0.953276145
VB05-30,food,dairy,cheese,ripened_cheese_b_rind,F,AUT,11994,0.955811239
KM-2G,food,dairy,cheese,ripened_cheese_c2_rind,F,AUT,11500,0.961130435
